COL_8,COL_7,FOND_SC_CODE,COL_6,COL_5,COL_4,COL_3,SCHUL_KND_SC_CODE,COL_2,COL_1,ADRCD_NM,COL_FGR_SUM,JU_ORG_NM,ATPT_OFCDC_ORG_NM,AVG_FGR_SUM,JU_ORG_CODE,PBAN_EXCP_YN,SP_SUM,SCHUL_CODE,SP_FGR_SUM,ATPT_OFCDC_ORG_CODE,LCTN_SC_CODE,ADRCD_CD,COL_SUM,BNHH_YN,SCHUL_NM,_학교급,_시군구,DGHT_CRSE_SC_CODE,HS_KND_SC_NM,학생수,특수학급학생수,학급수,특수학급수
0,0,공립,0.0,1.0,1.0,1,02,1,1,경상북도 청송군,25(0),경상북도청송교육지원청,경상북도교육청,5.0,R100000580,N,0,S150003419,0,R100000001,16,4775034043,5(0),N,화목초등학교,초등학교,청송군,,,25,0,5,0
0,0,공립,,,,0,03,1,1,경상북도 청송군,6(0),경상북도청송교육지원청,경상북도교육청,3.0,R100000580,N,0,S150003368,0,R100000001,16,4775032033,2(0),N,구천중학교,중학교,청송군,주간,,6,0,2,0
0,1,공립,,,,1,03,1,1,경상북도 청송군,27(2),경상북도청송교육지원청,경상북도교육청,6.8,R100000580,N,1,S150003371,2,R100000001,16,4775035033,4(1),N,안덕중학교,중학교,청송군,주간,,27,2,4,1
0,1,사립,,,,1,03,1,1,경상북도 청송군,67(2),경상북도청송교육지원청,경상북도교육청,16.8,R100000580,N,1,S150003373,2,R100000001,16,4775037037,4(1),N,진성중학교,중학교,청송군,주간,,67,2,4,1
0,0,사립,,,,1,03,1,1,경상북도 청송군,58(0),경상북도청송교육지원청,경상북도교육청,19.3,R100000580,N,0,S150003374,0,R100000001,16,4775025021,3(0),N,청송여자중학교,중학교,청송군,주간,,58,0,3,0
0,0,공립,,,,1,03,1,1,경상북도 청송군,63(0),경상북도청송교육지원청,경상북도교육청,21.0,R100000580,N,0,S150003375,0,R100000001,16,4775025023,3(0),N,청송중학교,중학교,청송군,주간,,63,0,3,0
0,1,사립,,,,1,03,1,1,경상북도 청송군,28(1),경상북도청송교육지원청,경상북도교육청,7.0,R100000580,N,1,S150003377,1,R100000001,16,4775033028,4(1),N,현동중학교,중학교,청송군,주간,,28,1,4,1
0,0,공립,,,,1,03,1,1,경상북도 청송군,13(0),경상북도청송교육지원청,경상북도교육청,4.3,R100000580,N,0,S150003378,0,R100000001,16,4775034045,3(0),N,현서중학교,중학교,청송군,주간,,13,0,3,0
0,1,공립,,,,1,03,1,1,경상북도 청송군,43(2),경상북도청송교육지원청,경상북도교육청,10.8,R100000580,N,1,S150006233,2,R100000001,16,4775037036,4(1),N,진보중학교,중학교,청송군,주간,,43,2,4,1
0,0,공립,,,,1,04,1,1,경상북도 청송군,58(0),경상북도교육청,경상북도교육청,19.3,R100000001,N,0,S150000962,0,R100000001,16,4775037036,3(0),N,진보고등학교,고등학교,청송군,주간,일반고등학교,58,0,3,0
0,1,공립,,,,1,04,1,1,경상북도 청송군,40(1),경상북도교육청,경상북도교육청,10.0,R100000001,N,1,S150000967,1,R100000001,16,4775025023,4(1),N,청송고등학교,고등학교,청송군,주간,일반고등학교,40,1,4,1
0,0,사립,,,,1,04,1,1,경상북도 청송군,14(0),경상북도교육청,경상북도교육청,4.7,R100000001,N,0,S150000968,0,R100000001,16,4775032031,3(0),N,경북골프경영고등학교,고등학교,청송군,주간,특성화고등학교,14,0,3,0
0,1,사립,,,,1,04,1,1,경상북도 청송군,57(1),경상북도교육청,경상북도교육청,14.3,R100000001,N,1,S150000969,1,R100000001,16,4775025021,4(1),N,청송여자종합고등학교,고등학교,청송군,주간,일반고등학교,57,1,4,1
0,1,공립,,,,1,04,1,1,경상북도 청송군,52(2),경상북도교육청,경상북도교육청,13.0,R100000001,N,1,S150001007,2,R100000001,16,4775034045,4(1),N,현서고등학교,고등학교,청송군,주간,일반고등학교,52,2,4,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영양군,29(2),경상북도영양교육지원청,경상북도교육청,4.1,R100000415,N,1,S150002594,2,R100000001,16,4776035034,7(1),N,석보초등학교,초등학교,영양군,,,29,2,7,1
0,1,공립,0.0,1.0,1.0,1,02,0,0,경상북도 영양군,14(2),경상북도영양교육지원청,경상북도교육청,3.5,R100000415,N,1,S150002597,2,R100000001,16,4776034031,4(1),N,수비초등학교,초등학교,영양군,,,14,2,4,1
0,1,공립,1.0,1.0,1.0,0,02,1,1,경상북도 영양군,37(3),경상북도영양교육지원청,경상북도교육청,6.2,R100000415,N,1,S150002606,3,R100000001,16,4776025021,6(1),N,영양중앙초등학교,초등학교,영양군,,,37,3,6,1
0,1,공립,2.0,2.0,2.0,2,02,1,2,경상북도 영양군,200(3),경상북도영양교육지원청,경상북도교육청,16.7,R100000415,N,1,S150002608,3,R100000001,16,4776025000,12(1),N,영양초등학교,초등학교,영양군,,,200,3,12,1
0,1,공립,1.0,1.0,1.0,1,02,0,0,경상북도 영양군,21(1),경상북도영양교육지원청,경상북도교육청,4.2,R100000415,N,1,S150002610,1,R100000001,16,4776033037,5(1),N,일월초등학교,초등학교,영양군,,,21,1,5,1
0,0,공립,0.0,0.0,1.0,0,02,1,0,경상북도 영양군,6(0),경상북도영양교육지원청,경상북도교육청,3.0,R100000415,N,0,S150002613,0,R100000001,16,4776032034,2(0),Y,일월초등학교청기분교장,초등학교,영양군,,,6,0,2,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영양군,34(2),경상북도영양교육지원청,경상북도교육청,4.9,R100000415,N,1,S150002615,2,R100000001,16,4776031034,7(1),N,입암초등학교,초등학교,영양군,,,34,2,7,1
0,0,공립,,,,1,03,1,1,경상북도 영양군,12(0),경상북도영양교육지원청,경상북도교육청,4.0,R100000415,N,0,S150002579,0,R100000001,16,4776035034,3(0),N,석보중학교,중학교,영양군,주간,,12,0,3,0
0,0,공립,,,,1,03,1,1,경상북도 영양군,10(0),경상북도영양교육지원청,경상북도교육청,3.3,R100000415,N,0,S150002580,0,R100000001,16,4776034031,3(0),N,수비중학교,중학교,영양군,주간,,10,0,3,0
0,1,사립,,,,1,03,1,2,경상북도 영양군,81(2),경상북도영양교육지원청,경상북도교육청,16.2,R100000415,N,1,S150002581,2,R100000001,16,4776025021,5(1),N,영양여자중학교,중학교,영양군,주간,,81,2,5,1
0,1,공립,,,,2,03,2,2,경상북도 영양군,110(6),경상북도영양교육지원청,경상북도교육청,15.7,R100000415,N,1,S150002582,6,R100000001,16,4776025022,7(1),N,영양중학교,중학교,영양군,주간,,110,6,7,1
0,1,공립,,,,1,04,1,1,경상북도 영양군,12(3),경상북도교육청,경상북도교육청,3.0,R100000001,N,1,S150000870,3,R100000001,16,4776034031,4(1),N,수비고등학교,고등학교,영양군,주간,일반고등학교,12,3,4,1
0,0,공립,,,,2,04,2,2,경상북도 영양군,99(0),경상북도교육청,경상북도교육청,16.5,R100000001,N,0,S150000908,0,R100000001,16,4776025022,6(0),N,영양고등학교,고등학교,영양군,주간,일반고등학교,99,0,6,0
0,0,사립,,,,2,04,2,2,경상북도 영양군,110(0),경상북도교육청,경상북도교육청,18.3,R100000001,N,0,S150000909,0,R100000001,16,4776025021,6(0),N,영양여자고등학교,고등학교,영양군,주간,일반고등학교,110,0,6,0
0,1,공립,2.0,1.0,1.0,1,02,1,1,경상북도 영덕군,77(7),경상북도영덕교육지원청,경상북도교육청,9.6,R100000395,N,1,S150002486,7,R100000001,16,4777031032,8(1),N,강구초등학교,초등학교,영덕군,,,77,7,8,1
0,1,공립,1.0,1.0,1.0,1,02,1,0,경상북도 영덕군,21(3),경상북도영덕교육지원청,경상북도교육청,3.5,R100000395,N,1,S150002494,3,R100000001,16,4777032036,6(1),N,남정초등학교,초등학교,영덕군,,,21,3,6,1
0,1,공립,1.0,1.0,1.0,1,02,0,0,경상북도 영덕군,16(2),경상북도영덕교육지원청,경상북도교육청,3.2,R100000395,N,1,S150002502,2,R100000001,16,4777037038,5(1),N,병곡초등학교,초등학교,영덕군,,,16,2,5,1
0,2,공립,4.0,4.0,3.0,4,02,3,3,경상북도 영덕군,409(11),경상북도영덕교육지원청,경상북도교육청,17.8,R100000395,N,2,S150002507,11,R100000001,16,4777025024,23(2),N,영덕야성초등학교,초등학교,영덕군,,,409,11,23,2
0,1,공립,2.0,2.0,1.0,1,02,1,1,경상북도 영덕군,137(5),경상북도영덕교육지원청,경상북도교육청,15.2,R100000395,N,1,S150002511,5,R100000001,16,4777036030,9(1),N,영해초등학교,초등학교,영덕군,,,137,5,9,1
0,0,공립,1.0,1.0,0.0,1,02,0,0,경상북도 영덕군,6(0),경상북도영덕교육지원청,경상북도교육청,2.0,R100000395,N,0,S150002522,0,R100000001,16,4777037000,3(0),N,원황초등학교,초등학교,영덕군,,,6,0,3,0
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 영덕군,26(0),경상북도영덕교육지원청,경상북도교육청,4.3,R100000395,N,0,S150002527,0,R100000001,16,4777034052,6(0),N,지품초등학교,초등학교,영덕군,,,26,0,6,0
0,0,공립,1.0,1.0,1.0,0,02,1,1,경상북도 영덕군,22(0),경상북도영덕교육지원청,경상북도교육청,4.4,R100000395,N,0,S150002533,0,R100000001,16,4777038036,5(0),N,창수초등학교,초등학교,영덕군,,,22,0,5,0
0,0,공립,1.0,1.0,1.0,1,02,1,0,경상북도 영덕군,19(0),경상북도영덕교육지원청,경상북도교육청,3.8,R100000395,N,0,S150002538,0,R100000001,16,4777038044,5(0),Y,창수초등학교인천분교장,초등학교,영덕군,,,19,0,5,0
0,0,공립,0.0,1.0,1.0,1,02,0,0,경상북도 영덕군,11(0),경상북도영덕교육지원청,경상북도교육청,3.7,R100000395,N,0,S150002543,0,R100000001,16,4777035032,3(0),N,축산항초등학교,초등학교,영덕군,,,11,0,3,0
0,1,공립,,,,1,03,1,2,경상북도 영덕군,81(3),경상북도영덕교육지원청,경상북도교육청,16.2,R100000395,N,1,S150002474,3,R100000001,16,4777031033,5(1),N,강구중학교,중학교,영덕군,주간,,81,3,5,1
0,0,공립,,,,1,03,1,1,경상북도 영덕군,6(0),경상북도영덕교육지원청,경상북도교육청,2.0,R100000395,N,0,S150002475,0,R100000001,16,4777032036,3(0),N,남정중학교,중학교,영덕군,주간,,6,0,3,0
0,1,공립,,,,1,03,1,1,경상북도 영덕군,18(1),경상북도영덕교육지원청,경상북도교육청,4.5,R100000395,N,1,S150002477,1,R100000001,16,4777037038,4(1),N,병곡중학교,중학교,영덕군,주간,,18,1,4,1
0,0,사립,,,,2,03,2,2,경상북도 영덕군,129(0),경상북도영덕교육지원청,경상북도교육청,21.5,R100000395,N,0,S150002478,0,R100000001,16,4777025024,6(0),N,영덕여자중학교,중학교,영덕군,주간,,129,0,6,0
0,0,공립,,,,2,03,2,2,경상북도 영덕군,114(0),경상북도영덕교육지원청,경상북도교육청,19.0,R100000395,N,0,S150002479,0,R100000001,16,4777025022,6(0),N,영덕중학교,중학교,영덕군,주간,,114,0,6,0
0,1,공립,,,,2,03,2,2,경상북도 영덕군,128(4),경상북도영덕교육지원청,경상북도교육청,18.3,R100000395,N,1,S150002482,4,R100000001,16,4777036031,7(1),N,영해중학교,중학교,영덕군,주간,,128,4,7,1
0,0,공립,,,,1,03,1,1,경상북도 영덕군,16(0),경상북도영덕교육지원청,경상북도교육청,5.3,R100000395,N,0,S150002483,0,R100000001,16,4777034052,3(0),N,지품중학교,중학교,영덕군,주간,,16,0,3,0
0,0,공립,,,,1,03,1,1,경상북도 영덕군,7(0),경상북도영덕교육지원청,경상북도교육청,2.3,R100000395,N,0,S150002485,0,R100000001,16,4777035035,3(0),N,축산중학교,중학교,영덕군,주간,,7,0,3,0
0,1,공립,,,,1,04,1,1,경상북도 영덕군,33(6),경상북도교육청,경상북도교육청,8.3,R100000001,N,1,S150000716,6,R100000001,16,4777031033,4(1),N,경북이커머스고등학교,고등학교,영덕군,주간,특성화고등학교,33,6,4,1
0,0,사립,,,,2,04,2,2,경상북도 영덕군,114(0),경상북도교육청,경상북도교육청,19.0,R100000001,N,0,S150000904,0,R100000001,16,4777025024,6(0),N,영덕여자고등학교,고등학교,영덕군,주간,일반고등학교,114,0,6,0
0,1,공립,,,,3,04,3,3,경상북도 영덕군,164(4),경상북도교육청,경상북도교육청,16.4,R100000001,N,1,S150000905,4,R100000001,16,4777025022,10(1),N,영덕고등학교,고등학교,영덕군,주간,일반고등학교,164,4,10,1
0,1,공립,,,,3,04,2,3,경상북도 영덕군,146(2),경상북도교육청,경상북도교육청,16.2,R100000001,N,1,S150000924,2,R100000001,16,4777036031,9(1),N,영해고등학교,고등학교,영덕군,주간,일반고등학교,146,2,9,1
0,0,공립,1.0,1.0,0.0,1,02,1,0,경상북도 청도군,13(0),경상북도청도교육지원청,경상북도교육청,3.3,R100000561,N,0,S150003300,0,R100000001,16,4782031035,4(0),N,각남초등학교,초등학교,청도군,,,13,0,4,0
0,1,공립,1.0,1.0,1.0,1,02,1,0,경상북도 청도군,29(2),경상북도청도교육지원청,경상북도교육청,4.8,R100000561,N,1,S150003303,2,R100000001,16,4782036038,6(1),N,금천초등학교,초등학교,청도군,,,29,2,6,1
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 청도군,37(0),경상북도청도교육지원청,경상북도교육청,6.2,R100000561,N,0,S150003307,0,R100000001,16,4782025033,6(0),N,남성현초등학교,초등학교,청도군,,,37,0,6,0
0,0,공립,1.0,1.0,0.0,1,02,0,0,경상북도 청도군,8(0),경상북도청도교육지원청,경상북도교육청,2.7,R100000561,N,0,S150003311,0,R100000001,16,4782033033,3(0),N,덕산초등학교,초등학교,청도군,,,8,0,3,0
0,0,공립,1.0,1.0,1.0,0,02,0,0,경상북도 청도군,11(0),경상북도청도교육지원청,경상북도교육청,3.7,R100000561,N,0,S150003314,0,R100000001,16,4782037044,3(0),N,동산초등학교,초등학교,청도군,,,11,0,3,0
0,0,공립,1.0,1.0,0.0,0,02,1,0,경상북도 청도군,10(0),경상북도청도교육지원청,경상북도교육청,3.3,R100000561,N,0,S150003326,0,R100000001,16,4782025339,3(0),N,유천초등학교,초등학교,청도군,,,10,0,3,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 청도군,69(4),경상북도청도교육지원청,경상북도교육청,9.9,R100000561,N,1,S150003327,4,R100000001,16,4782034044,7(1),N,이서초등학교,초등학교,청도군,,,69,4,7,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 청도군,59(6),경상북도청도교육지원청,경상북도교육청,8.4,R100000561,N,1,S150003332,6,R100000001,16,4782025329,7(1),N,청도중앙초등학교,초등학교,청도군,,,59,6,7,1
0,1,공립,3.0,4.0,3.0,3,02,3,3,경상북도 청도군,337(5),경상북도청도교육지원청,경상북도교육청,16.9,R100000561,N,1,S150003333,5,R100000001,16,4782025027,20(1),N,청도초등학교,초등학교,청도군,,,337,5,20,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 청도군,58(4),경상북도청도교육지원청,경상북도교육청,8.3,R100000561,N,1,S150003337,4,R100000001,16,4782032033,7(1),N,풍각초등학교,초등학교,청도군,,,58,4,7,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 청도군,49(2),경상북도청도교육지원청,경상북도교육청,7.0,R100000561,N,1,S150003339,2,R100000001,16,4782025021,7(1),N,화양초등학교,초등학교,청도군,,,49,2,7,1
0,0,공립,,,,1,03,1,1,경상북도 청도군,20(0),경상북도청도교육지원청,경상북도교육청,6.7,R100000561,N,0,S150003292,0,R100000001,16,4782036031,3(0),N,금천중학교,중학교,청도군,주간,,20,0,3,0
0,0,공립,,,,1,03,1,1,경상북도 청도군,13(0),경상북도청도교육지원청,경상북도교육청,4.3,R100000561,N,0,S150003293,0,R100000001,16,4782037000,3(0),N,매전중학교,중학교,청도군,주간,,13,0,3,0
0,0,사립,,,,3,03,3,3,경상북도 청도군,179(0),경상북도청도교육지원청,경상북도교육청,19.9,R100000561,N,0,S150003294,0,R100000001,16,4782025027,9(0),N,모계중학교,중학교,청도군,주간,,179,0,9,0
0,0,사립,,,,2,03,2,2,경상북도 청도군,114(0),경상북도청도교육지원청,경상북도교육청,19.0,R100000561,N,0,S150003296,0,R100000001,16,4782034042,6(0),N,이서중학교,중학교,청도군,주간,,114,0,6,0
0,1,사립,,,,3,03,3,3,경상북도 청도군,179(6),경상북도청도교육지원청,경상북도교육청,17.9,R100000561,N,1,S150003297,6,R100000001,16,4782025321,10(1),N,청도중학교,중학교,청도군,주간,,179,6,10,1
0,1,공립,,,,1,03,1,1,경상북도 청도군,42(3),경상북도청도교육지원청,경상북도교육청,10.5,R100000561,N,1,S150003298,3,R100000001,16,4782032033,4(1),N,풍각중학교,중학교,청도군,주간,,42,3,4,1
0,0,공립,,,,1,04,0,0,경상북도 청도군,11(0),경상북도교육청,경상북도교육청,11.0,R100000001,N,0,S150000771,0,R100000001,16,4782036031,1(0),N,금천고등학교,고등학교,청도군,주간,일반고등학교,11,0,1,0
0,1,사립,,,,5,04,5,5,경상북도 청도군,344(4),경상북도교육청,경상북도교육청,21.5,R100000001,N,1,S150000811,4,R100000001,16,4782025027,16(1),N,모계고등학교,고등학교,청도군,주간,일반고등학교,344,4,16,1
0,1,사립,,,,6,04,6,6,경상북도 청도군,394(2),경상북도교육청,경상북도교육청,20.7,R100000001,N,1,S150000949,2,R100000001,16,4782034042,19(1),N,이서고등학교,고등학교,청도군,주간,일반고등학교,394,2,19,1
0,1,사립,,,,4,04,4,4,경상북도 청도군,275(8),경상북도교육청,경상북도교육청,21.2,R100000001,N,1,S150000964,8,R100000001,16,4782025321,13(1),N,청도고등학교,고등학교,청도군,주간,일반고등학교,275,8,13,1
0,1,공립,,,,4,04,4,4,경상북도 청도군,192(3),경상북도교육청,경상북도교육청,14.8,R100000001,N,1,S150000965,3,R100000001,16,4782032033,13(1),N,경북드론고등학교,고등학교,청도군,주간,특성화고등학교,192,3,13,1
0,0,공립,1.0,1.0,1.0,1,02,0,1,경상북도 고령군,16(0),경상북도고령교육지원청,경상북도교육청,3.2,R100000194,N,0,S150001334,0,R100000001,16,4783035037,5(0),N,개진초등학교,초등학교,고령군,,,16,0,5,0
0,2,공립,3.0,3.0,2.0,2,02,2,2,경상북도 고령군,294(8),경상북도고령교육지원청,경상북도교육청,18.4,R100000194,N,2,S150001336,8,R100000001,16,4783025325,16(2),N,고령초등학교,초등학교,고령군,,,294,8,16,2
0,2,공립,3.0,3.0,2.0,2,02,2,2,경상북도 고령군,243(8),경상북도고령교육지원청,경상북도교육청,15.2,R100000194,N,2,S150001340,8,R100000001,16,4783034034,16(2),N,다산초등학교,초등학교,고령군,,,243,8,16,2
0,0,공립,1.0,0.0,1.0,1,02,0,0,경상북도 고령군,9(0),경상북도고령교육지원청,경상북도교육청,3.0,R100000194,N,0,S150001343,0,R100000001,16,4783031038,3(0),N,덕곡초등학교,초등학교,고령군,,,9,0,3,0
0,0,공립,1.0,1.0,1.0,1,02,0,1,경상북도 고령군,25(0),경상북도고령교육지원청,경상북도교육청,5.0,R100000194,N,0,S150001346,0,R100000001,16,4783033041,5(0),N,박곡초등학교,초등학교,고령군,,,25,0,5,0
0,0,공립,1.0,1.0,1.0,0,02,1,0,경상북도 고령군,14(0),경상북도고령교육지원청,경상북도교육청,3.5,R100000194,N,0,S150001351,0,R100000001,16,4783033035,4(0),N,성산초등학교,초등학교,고령군,,,14,0,4,0
0,0,공립,1.0,1.0,1.0,1,02,1,1,경상북도 고령군,30(0),경상북도고령교육지원청,경상북도교육청,5.0,R100000194,N,0,S150001353,0,R100000001,16,4783037037,6(0),N,쌍림초등학교,초등학교,고령군,,,30,0,6,0
0,0,공립,1.0,1.0,1.0,0,02,0,1,경상북도 고령군,14(0),경상북도고령교육지원청,경상북도교육청,3.5,R100000194,N,0,S150001357,0,R100000001,16,4783036000,4(0),N,우곡초등학교,초등학교,고령군,,,14,0,4,0
0,0,공립,1.0,1.0,1.0,1,02,1,0,경상북도 고령군,20(0),경상북도고령교육지원청,경상북도교육청,4.0,R100000194,N,0,S150001359,0,R100000001,16,4783032030,5(0),N,운수초등학교,초등학교,고령군,,,20,0,5,0
0,1,공립,,,,3,03,3,3,경상북도 고령군,231(5),경상북도고령교육지원청,경상북도교육청,23.1,R100000194,N,1,S150001328,5,R100000001,16,4783025300,10(1),N,고령중학교,중학교,고령군,주간,,231,5,10,1
0,0,공립,,,,1,03,1,1,경상북도 고령군,11(0),경상북도고령교육지원청,경상북도교육청,3.7,R100000194,N,0,S150001329,0,R100000001,16,4783035037,3(0),Y,고령중학교개진분교장,중학교,고령군,주간,,11,0,3,0
0,1,사립,,,,2,03,2,2,경상북도 고령군,143(2),경상북도고령교육지원청,경상북도교육청,20.4,R100000194,N,1,S150001330,2,R100000001,16,4783034036,7(1),N,다산중학교,중학교,고령군,주간,,143,2,7,1
0,1,공립,,,,1,03,1,1,경상북도 고령군,19(2),경상북도고령교육지원청,경상북도교육청,4.8,R100000194,N,1,S150001331,2,R100000001,16,4783033035,4(1),N,성산중학교,중학교,고령군,주간,,19,2,4,1
0,0,공립,,,,1,03,1,1,경상북도 고령군,27(0),경상북도고령교육지원청,경상북도교육청,9.0,R100000194,N,0,S150001332,0,R100000001,16,4783037000,3(0),N,쌍림중학교,중학교,고령군,주간,,27,0,3,0
0,0,공립,,,,0,03,1,1,경상북도 고령군,4(0),경상북도고령교육지원청,경상북도교육청,2.0,R100000194,N,0,S150001333,0,R100000001,16,4783036040,2(0),Y,고령중학교우곡분교장,중학교,고령군,주간,,4,0,2,0
0,1,공립,,,,2,04,2,2,경상북도 고령군,132(8),경상북도교육청,경상북도교육청,18.9,R100000001,N,1,S150000748,8,R100000001,16,4783025300,7(1),N,한국조리명장고등학교,고등학교,고령군,주간,특성화고등학교,132,8,7,1
0,0,사립,,,,5,04,5,5,경상북도 고령군,287(0),경상북도교육청,경상북도교육청,19.1,R100000001,N,0,S150000790,0,R100000001,16,4783025321,15(0),N,대가야고등학교,고등학교,고령군,주간,일반고등학교,287,0,15,0
0,0,공립,0.0,1.0,1.0,1,02,1,0,경상북도 성주군,18(0),경상북도성주교육지원청,경상북도교육청,4.5,R100000351,N,0,S150002205,0,R100000001,16,4784034030,4(0),N,가천초등학교,초등학교,성주군,,,18,0,4,0
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 성주군,28(1),경상북도성주교육지원청,경상북도교육청,4.0,R100000351,N,1,S150002211,1,R100000001,16,4784036034,7(1),N,대가초등학교,초등학교,성주군,,,28,1,7,1
0,1,공립,1.0,1.0,1.0,0,02,1,0,경상북도 성주군,16(1),경상북도성주교육지원청,경상북도교육청,3.2,R100000351,N,1,S150002213,1,R100000001,16,4784032048,5(1),N,대동초등학교,초등학교,성주군,,,16,1,5,1
0,0,공립,1.0,1.0,1.0,0,02,1,1,경상북도 성주군,23(0),경상북도성주교육지원청,경상북도교육청,4.6,R100000351,N,0,S150002216,0,R100000001,16,4784031037,5(0),N,도원초등학교,초등학교,성주군,,,23,0,5,0
0,1,공립,1.0,1.0,1.0,0,02,0,0,경상북도 성주군,14(2),경상북도성주교육지원청,경상북도교육청,3.5,R100000351,N,1,S150002221,2,R100000001,16,4784037039,4(1),N,벽진초등학교,초등학교,성주군,,,14,2,4,1
0,0,공립,0.0,1.0,1.0,1,02,0,1,경상북도 성주군,17(0),경상북도성주교육지원청,경상북도교육청,4.3,R100000351,N,0,S150002225,0,R100000001,16,4784031045,4(0),N,선남초등학교,초등학교,성주군,,,17,0,4,0
0,2,공립,2.0,2.0,1.0,1,02,2,1,경상북도 성주군,125(9),경상북도성주교육지원청,경상북도교육청,11.4,R100000351,N,2,S150002229,9,R100000001,16,4784025021,11(2),N,성주중앙초등학교,초등학교,성주군,,,125,9,11,2
0,1,공립,4.0,3.0,4.0,4,02,3,3,경상북도 성주군,415(3),경상북도성주교육지원청,경상북도교육청,18.9,R100000351,N,1,S150002230,3,R100000001,16,4784025021,22(1),N,성주초등학교,초등학교,성주군,,,415,3,22,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 성주군,28(2),경상북도성주교육지원청,경상북도교육청,4.0,R100000351,N,1,S150002231,2,R100000001,16,4784033036,7(1),N,수륜초등학교,초등학교,성주군,,,28,2,7,1
0,1,공립,1.0,1.0,1.0,1,02,1,0,경상북도 성주군,21(1),경상북도성주교육지원청,경상북도교육청,3.5,R100000351,N,1,S150002239,1,R100000001,16,4784039033,6(1),N,월항초등학교,초등학교,성주군,,,21,1,6,1
0,1,공립,1.0,1.0,0.0,0,02,0,1,경상북도 성주군,10(1),경상북도성주교육지원청,경상북도교육청,2.5,R100000351,N,1,S150002240,1,R100000001,16,4784039038,4(1),Y,월항초등학교지방분교장,초등학교,성주군,,,10,1,4,1
0,1,공립,1.0,1.0,1.0,1,02,1,1,경상북도 성주군,55(3),경상북도성주교육지원청,경상북도교육청,7.9,R100000351,N,1,S150002244,3,R100000001,16,4784038032,7(1),N,초전초등학교,초등학교,성주군,,,55,3,7,1
0,0,공립,,,,1,03,1,0,경상북도 성주군,5(0),경상북도성주교육지원청,경상북도교육청,2.5,R100000351,N,0,S150002196,0,R100000001,16,4784034030,2(0),Y,성주중학교가천분교장,중학교,성주군,주간,,5,0,2,0
0,1,사립,,,,1,03,1,1,경상북도 성주군,47(2),경상북도성주교육지원청,경상북도교육청,11.8,R100000351,N,1,S150002197,2,R100000001,16,4784031038,4(1),N,명인중학교,중학교,성주군,주간,,47,2,4,1
0,1,공립,,,,1,03,1,1,경상북도 성주군,17(2),경상북도성주교육지원청,경상북도교육청,4.3,R100000351,N,1,S150002198,2,R100000001,16,4784037039,4(1),N,벽진중학교,중학교,성주군,주간,,17,2,4,1
0,1,사립,,,,3,03,3,3,경상북도 성주군,224(1),경상북도성주교육지원청,경상북도교육청,22.4,R100000351,N,1,S150002200,1,R100000001,16,4784025021,10(1),N,성주여자중학교,중학교,성주군,주간,,224,1,10,1
0,2,공립,,,,2,03,3,3,경상북도 성주군,180(9),경상북도성주교육지원청,경상북도교육청,18.0,R100000351,N,2,S150002201,9,R100000001,16,4784025028,10(2),N,성주중학교,중학교,성주군,주간,,180,9,10,2
0,1,사립,,,,1,03,1,1,경상북도 성주군,43(3),경상북도성주교육지원청,경상북도교육청,10.8,R100000351,N,1,S150002202,3,R100000001,16,4784033036,4(1),N,수륜중학교,중학교,성주군,주간,,43,3,4,1
0,1,공립,,,,1,03,1,0,경상북도 성주군,15(1),경상북도성주교육지원청,경상북도교육청,5.0,R100000351,N,1,S150002203,1,R100000001,16,4784032041,3(1),N,용암중학교,중학교,성주군,주간,,15,1,3,1
0,1,공립,,,,1,03,1,1,경상북도 성주군,45(2),경상북도성주교육지원청,경상북도교육청,11.3,R100000351,N,1,S150002204,2,R100000001,16,4784038032,4(1),N,초전중학교,중학교,성주군,주간,,45,2,4,1
0,0,사립,,,,3,04,3,3,경상북도 성주군,196(0),경상북도교육청,경상북도교육청,21.8,R100000001,N,0,S150000810,0,R100000001,16,4784031038,9(0),N,명인고등학교,고등학교,성주군,주간,특성화고등학교,196,0,9,0
0,1,공립,,,,4,04,4,4,경상북도 성주군,258(5),경상북도교육청,경상북도교육청,19.8,R100000001,N,1,S150000864,5,R100000001,16,4784025027,13(1),N,성주고등학교,고등학교,성주군,주간,일반고등학교,258,5,13,1
0,1,사립,,,,5,04,4,5,경상북도 성주군,281(4),경상북도교육청,경상북도교육청,18.7,R100000001,N,1,S150005954,4,R100000001,16,4784025021,15(1),N,성주여자고등학교,고등학교,성주군,주간,일반고등학교,281,4,15,1
